,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
3235,1,78,195,1,38,29,0,0,100,-7,6,6,38,5,51,0,6,6,10,95,4,13,0,68
3236,1,85,282,17,89,13,0,0,100,-7,5,5,13,0,46,23,0,0,16,53,3,2,1,71
3237,0,82,256,6,77,17,0,0,100,-7,5,5,51,1,22,1,1,1,37,56.0811458218,3,1,2,80
3238,1,88,-8,8,90,23,0,0,100,-7,5,5,0,2,9,-8,0,0,0,92,1,1,0,33
3239,0,82,161,1,52,23,0,0,100,-7,5,5,25,3,48,0,4,4,2,78,2,4,0,43
3240,0,72,184,5,100,22,0,0,82,1,4,4,5,3,18,17,0,0,2,52,6,3,1,60
3241,0,55,171,10,65,52,1,1,98,1,4,4,54,1,69,1,2,2,83,56,6,12,2,90
3242,1,84,283,11,107,40,0,0,100,-7,5,5,20,1,13,10,0,0,10,79.8294032175,5,1,0,32
3243,0,60,299,6,123,9,2,2,60,30,6,2,9,3,27,0,1,1,65,70,6,2,0,100
3244,1,83,391,23,145,25,0,0,96,40,6,4,51,0,26,23,0,0,5,15,3,2,0,38
3245,0,70,259,5,81,23,1,1,91,27,6,4,22,1,35,0,2,2,38,39,11,2,3,81
3246,1,60,189,3,80,42,0,0,95,30,6,4,42,5,33,3,1,1,60,76,15,11,5,84
3247,0,66,244,11,128,30,0,0,93,4,4,4,10,1,43,2,1,1,23,74,8,4,2,100
3248,0,66,164,5,56,11,1,1,91,24,6,4,13,2,91,7,0,0,98,81,1,3,-0.338842667065,100
3249,1,73,46,1,123,30,0,0,94,12,6,4,7,3,12,7,0,0,26,66,9,2,0,55
3250,1,79,345,6,56,27,0,0,100,-7,5,5,53,2,19,0,2,2,3,90,5,1,0,47
3251,1,73,190,27,101,22,0,0,96,67,6,4,34,0,30,-8,1,1,36,47.4611447897,3,2,2,60
3252,1,77,431,1,127,21,1,1,96,23,6,0,58,2,39,6,0,0,10,95,1,3,0,33
3253,0,68,53,10,24,13,2,2,100,-7,6,5,2,3,46,2,4,4,4,63.7331440454,3,1,0,57
3254,1,81,391,11,102,22,0,0,100,-7,5,5,34,1,9,11,0,0,20,42.3870064766,5,1,1,60
3255,1,82,207,4,69,18,0,0,100,-7,5,5,22,2,16,4,2,2,0,62.0756679312,0,1,0,14
3256,1,82,169,9,64,27,0,0,100,-7,5,5,19,1,15,11,0,0,17,56,4,2,0,30
3257,0,75,112,3,59,23,0,0,96,14,6,4,35,3,9,1,2,2,13,69.6872550364,4,1,0,50
3258,1,72,172,4,115,18,1,1,84,19,6,1,19,1,47,0,3,3,8,70.6204221353,3,2,0,71
3259,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
3260,0,83,-8,9,88,31,0,0,94,14,6,4,0,2,22,1,1,1,6,100,3,2,0,63
3261,1,69,10,9,77,12,2,1,71,17,6,2,2,2,86,-8,0,0,16.1805832396,88,-3.74136681839,2,-1.05471478928,100
3262,0,88,293,26,75,19,0,0,100,-7,5,5,35,0,16,-8,0,0,1,-36.2887260569,1,1,0,33
3263,1,87,159,11,96,27,0,0,100,-7,5,5,17,1,26,15,0,0,4,58,3,3,0,38
3264,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
3265,1,71,82,1,87,20,0,0,100,-7,5,5,3,3,33,1,2,2,64,100,4,2,3,60
3266,1,86,309,8,93,22,0,0,100,-7,5,5,35,2,23,-8,0,0,0,84,2,2,0,40
3267,1,78,162,8,58,38,0,0,100,-7,5,5,53,2,18,2,1,1,6,80,3,3,0,32
3268,1,87,270,15,98,29,0,0,100,-7,5,5,29,0,7,5,0,0,0,89.7532786817,0,-1.49682413715,0,0
3269,0,74,227,19,105,11,3,2,71,9,6,2,19,0,40,-8,0,0,4,76,1,2,0,60
3270,1,73,74,3,50,15,0,0,89,14,6,4,3,3,28,1,1,1,10,32.6836622818,2,1,0,38
3271,1,71,-8,1,91,15,0,0,94,-8,6,4,0,4,44,9,0,0,60,80,4,4,3,80
3272,1,86,423,10,103,29,0,0,100,-7,5,5,20,1,16,0,1,1,10,56,7,3,0,50
3273,1,73,161,5,75,40,0,0,98,42,6,4,48,2,27,4,0,0,20,91,6,3,2,69
3274,0,69,428,3,94,49,0,0,100,-7,5,5,23,3,8,0,4,4,50,70.7795997912,11,2,10,46
3275,0,79,207,6,81,30,0,0,100,-7,5,5,31,4,16,0,2,2,8,63,6,2,0,41
3276,1,81,224,8,110,27,0,0,96,14,6,4,31,1,15,-8,0,0,12,116.602701969,7,1,0,62
3277,0,63,157,5,58,17,0,0,76,6,4,4,76,2,53,4,4,4,30,32,3,4,2,78
3278,0,82,196,7,96,17,0,0,94,25,6,4,16,2,6,8,0,0,0,96,2,1,0,43
3279,0,74,198,3,100,26,1,1,100,-7,6,5,7,3,30,4,1,1,1,65,1,2,0,38
3280,0,81,180,8,78,27,0,0,100,-7,5,5,8,1,41,0,2,1,12,35,2,2,0,44
3281,1,70,132,2,68,40,0,0,98,32,6,4,30,6,19,1,5,5,32,128.348180772,5,2,1,41
3282,0,84,155,17,78,13,0,0,100,-7,6,6,17,0,50,12,0,0,1,69.3419328497,1,1,0,60
3283,1,81,178,4,76,22,0,0,100,-7,5,5,16,1,9,13,0,0,22,122.246846723,4,1,1,42
3284,1,77,271,4,120,44,0,0,100,-7,5,5,50,2,35,5,0,0,36,98,6,2,2,53
3285,1,72,150,7,57,36,0,0,100,-7,5,5,40,7,8,1,3,3,30,56,8,2,3,56
3286,0,80,306,3,79,16,0,0,100,-7,5,5,19,3,13,9,0,0,19,35.534595428,4,1,2,50
3287,1,80,215,3,85,18,0,0,100,-7,5,5,11,2,50,2,1,1,28,96,3,2,0,63
3288,1,72,377,2,146,37,1,1,97,71,6,0,39,1,21,2,2,2,35,90.8297682986,5,1,3,47
3289,1,74,352,4,184,25,0,0,100,-7,5,5,53,1,16,1,3,3,25,57,9,1,2,56
3290,1,72,-8,5,79,20,0,0,100,-7,5,5,0,3,55,4,1,1,61,76,3,7,1,91
3291,1,92,372,10,176,25,0,0,100,-7,5,5,68,1,28,-8,0,0,3,3.32498755511,2,1.97909530735,0,67
3292,1,86,202,12,81,25,0,0,100,-7,5,5,6,0,28,-8,0,0,11,19,3,2,0,63
3293,1,74,226,3,66,27,0,0,93,12,6,4,43,4,37,9,0,0,32,81,5,4,0,75
3294,0,72,216,5,107,18,0,0,95,61,6,4,3,3,21,3,5,5,54,89,6,3,1,75
3295,1,59,277,1,137,22,3,1,60,10,4,3,12,6,20,0,5,5,43,87,17,2,2,95
3296,1,80,289,7,116,33,0,0,97,54,6,4,26,2,12,-8,0,0,18,48,6,2,1,47
3297,0,91,269,18,104,9,0,0,100,-7,5,5,9,0,44,4,1,1,1,101.486094287,1,2.82732619152,0,33
3298,1,84,-8,16,66,11,0,0,100,-7,5,5,0,0,50,10,0,0,4,82.4278209888,2,1,0,67
3299,1,84,168,4,66,15,0,0,100,-7,5,5,43,2,40,0,4,2,3,62,3,2,0,86
3300,1,76,97,6,35,21,0,0,100,-7,5,5,16,6,52,7,0,0,1,57,2,2,0,40
3301,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
3302,1,66,273,2,149,8,2,0,83,19,6,3,17,3,33,1,1,1,44,84,4,2,2,70
3303,1,73,221,4,79,26,0,0,96,10,4,4,27,3,27,0,2,2,18,69,2,3,1,45
3304,1,71,241,3,90,55,0,0,100,-7,5,5,86,4,35,1,1,1,58,54,9,7,5,70
3305,1,82,171,3,84,26,0,0,96,22,6,4,27,2,44,4,2,2,3,48,2,4,0,54
3306,0,63,259,15,94,16,0,0,81,1,4,4,32,0,44,1,2,2,62,50,4,2,2,86
3307,0,70,299,3,104,33,1,1,97,16,6,0,37,4,8,0,3,3,6,92,7,2,1,41
3308,0,56,172,1,77,32,0,0,97,3,4,4,9,7,18,1,2,2,42,90.7137385555,5,1,2,38
3309,1,86,544,21,153,26,0,0,96,50,6,4,17,0,27,-8,0,0,4,19,1,2,0,33
3310,0,74,193,2,84,14,0,0,100,-7,5,5,21,3,27,4,2,2,77,69.196101936,5,1.00570740098,2,83
3311,0,77,187,8,44,14,0,0,93,56,6,4,28,2,21,1,1,1,5,119.029938325,4,1,0,71
3312,1,73,162,3,88,39,1,1,95,28,6,4,14,4,24,6,0,0,28,38.3356189785,9,2,1,61
3313,1,84,-8,6,62,23,0,0,100,-7,5,5,0,1,9,0,6,6,0,98,0,2,0,29
3314,1,84,264,11,102,26,0,0,96,-7,6,6,27,1,33,1,1,1,21,57,7,3,0,100
3315,1,79,149,1,62,12,0,0,100,-7,5,5,32,4,20,1,3,3,21,93.4888826492,1,1,0,25
3316,0,67,143,17,64,8,1,0,40,3,4,3,5,0,50,0,3,3,3,72.5064660871,2,1,0,75
3317,1,76,168,4,67,16,0,0,100,-7,6,6,5,3,69,-8,0,0,52,97,4,1,1,100
3318,1,89,265,10,99,22,0,0,100,-7,5,5,37,1,36,0,1,1,5,72,3,4,0,58
3319,1,79,199,7,121,18,0,0,100,-7,5,5,51,1,11,0,1,1,21,15,5,1,1,75
3320,1,80,318,2,84,38,0,0,100,-7,5,5,59,2,41,0,2,2,3,41,4,4,0,53
3321,1,68,227,1,67,24,0,0,96,4,6,4,21,4,56,0,3,3,14,23,3,4,0,64
3322,1,79,322,1,92,27,0,0,100,-7,5,5,30,3,20,1,2,2,18,101,6,3,1,56
3323,1,79,331,12,97,19,1,0,95,29,6,3,30,0,43,13,0,0,33,83,3,2,1,56
3324,1,86,232,2,109,23,0,0,100,-7,5,5,7,1,4,-8,0,0,4,87.9556283815,4,1,1,29
3325,0,74,90,3,42,15,0,0,93,42,6,4,33,2,40,2,2,2,28,99,4,2,0,78
3326,0,65,151,9,55,14,1,1,100,-7,6,5,16,2,21,1,1,1,76,4.18905432511,6,1,4,70
3327,1,85,244,21,123,26,0,0,100,-7,5,5,21,0,46,7,0,0,8,45.9049309214,6,1.05006541794,0,67
3328,1,65,287,16,82,31,4,2,85,45,6,3,34,0,62,3,1,1,84,72,2,5,2,89
3329,1,71,224,18,92,18,0,0,79,42,6,4,20,0,25,7,0,0,61,91,4,1,4,50
3330,0,81,166,4,60,20,0,0,100,-7,5,5,21,1,20,5,1,1,0,3,1,3,0,25
3331,1,65,258,3,98,21,7,2,70,11,4,2,55,4,33,7,0,0,2,75,2,4,0,46
3332,1,81,202,5,106,37,0,0,95,40,6,4,44,1,46,1,1,1,0,92,2,2,0,36
3333,1,80,282,2,103,28,0,0,97,3,4,4,37,1,26,0,3,3,0,75.9068958285,1,1.92355098323,0,14
3334,0,87,-8,27,96,16,0,0,100,-7,5,5,0,0,19,0,2,2,0,22.6920715651,3,1,0,50
3335,1,78,296,5,124,26,0,0,96,34,6,4,15,1,35,0,1,1,19,113.425499634,4,7,1,63
3336,1,87,284,21,108,16,0,0,100,-7,5,5,51,0,31,-8,0,0,4,38,1,1,0,43
3337,0,75,41,41,41,1,0,0,100,-7,5,5,1,0,100,5,1,1,87.2765772306,57.979348362,-3.15930664195,1,-0.899146813963,100
3338,0,80,146,1,38,15,0,0,100,-7,5,5,30,1,13,3,2,2,16,81.0211114775,2,1,0,27
3339,1,86,340,4,71,27,0,0,100,-7,5,5,35,2,19,4,1,1,14,83,8,1,0,75
3340,1,81,175,2,93,23,0,0,100,-7,5,5,17,2,28,3,2,2,11,103.773853305,3,1,1,36
3341,1,70,411,3,95,70,0,0,99,65,6,4,72,5,12,2,1,1,23,64,8,2,2,37
3342,0,64,180,1,32,6,0,0,100,-7,5,5,4,5,50,1,2,2,90,108.737069374,3,1,1,100
3343,1,91,278,32,131,33,0,0,100,-7,5,5,26,0,14,-8,0,0,5,-75.7193140396,2,1,0,33
3344,0,67,100,3,46,8,1,1,67,23,6,0,9,1,33,0,3,3,13,83,1,1,0,50
3345,1,71,176,14,79,29,0,0,97,11,6,4,33,0,14,0,2,2,15,83.7690688164,3,1,2,40
3346,0,69,83,14,162,18,0,0,94,46,6,4,17,0,6,5,1,1,60,67.2415320606,9,0.360539005756,2,69
3347,0,89,97,97,97,1,0,0,100,-7,5,5,1,0,0,-8,0,0,2,-21.4127261118,1,0.440404500371,0,100
3348,1,70,-8,2,103,7,1,1,100,-7,6,5,0,2,25,-8,0,0,78,81,4,1,1,83
3349,0,59,209,13,85,38,1,0,78,3,4,3,37,0,53,0,7,7,88,28,4,5,2,100
3350,1,81,201,8,46,17,0,0,100,-7,5,5,4,2,29,19,0,0,9,46,4,2,0,43
3351,0,67,142,3,82,11,1,1,92,0,0,0,38,1,8,10,0,0,1,10.1971454754,4,1.20176184823,0,40
3352,1,87,341,6,101,32,0,0,100,-7,5,5,33,1,3,-8,0,0,6,47.6384200788,3,-0.745171924546,0,27
3353,1,70,119,8,55,13,0,0,100,-7,5,5,15,1,27,6,0,0,89,118.485946451,6,1,2,100
3354,1,82,268,2,63,40,0,0,100,-7,5,5,36,4,7,6,0,0,6,8.16803382573,4,1.04678164453,0,25
3355,1,60,379,6,171,26,3,1,77,4,4,2,37,3,13,1,3,3,21,75,9,2,0,65
3356,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
3357,1,68,194,3,60,29,0,0,97,57,6,4,73,2,47,0,7,7,52,84,5,6,2,79
3358,0,83,-8,7,86,15,0,0,80,34,6,4,0,1,47,1,2,2,0,51,1,3,0,80
3359,1,84,170,1,66,19,0,0,100,-7,5,5,22,2,15,0,10,10,0,96,1,2,-0.919177964202,30
3360,0,70,168,2,109,41,0,0,98,67,6,4,10,1,21,1,1,1,82,55.432174251,14,1.199256967,8,71
3361,1,91,166,35,121,10,0,0,100,-7,5,5,10,0,40,-8,0,0,10,38,1,3,0,67
3362,0,58,117,6,54,14,2,1,80,4,4,3,15,6,47,0,0,0,46,84,5,3,1,80
3363,1,89,231,19,93,22,0,0,100,-7,5,5,22,0,23,0,0,0,2,73,1,3,0,27
3364,1,75,222,2,124,23,2,2,92,62,6,0,25,2,24,0,0,0,30,57,4,2,1,40
3365,0,73,19,2,9,2,0,0,100,-7,5,5,3,2,33,0,8,7,15,71.9491569609,1,1,0,67
3366,1,72,24,6,13,7,0,0,100,-7,5,5,7,4,71,0,0,0,15,77,1,4,0,83
3367,1,64,116,14,47,43,0,0,100,-7,5,5,48,0,15,0,1,1,59,78,15,2,3,91
3368,1,86,174,5,68,12,0,0,92,50,6,4,12,2,17,0,1,1,1,73,2,1,0,38
3369,0,82,266,10,81,28,0,0,100,-7,5,5,28,1,29,0,1,1,12,56.5151676567,3,2,1,46
3370,0,63,222,6,52,24,0,0,92,70,6,4,26,5,58,0,4,4,86,71,8,5,4,100
3371,1,72,86,3,57,25,1,0,96,76,6,3,26,1,12,0,3,3,6,69,4,2,1,47
3372,1,71,126,4,31,9,1,1,100,-7,6,5,9,3,22,0,2,2,34,79,4,2,0,75
3373,0,78,269,11,66,30,0,0,100,-7,5,5,30,1,23,0,0,0,35,80.3984811988,3,2,1,55
3374,0,71,90,6,50,16,0,0,100,-7,5,5,16,1,75,0,1,1,99,99,2,1,2,100
3375,0,74,311,32,118,15,0,0,93,5,4,4,15,0,53,0,0,0,6,41.4601167934,2,1,0,50
3376,1,68,206,3,63,19,0,0,89,21,6,4,19,4,26,0,1,1,49,60,5,2,1,88
3377,0,68,261,2,63,13,0,0,86,25,6,4,14,5,36,0,2,2,32,95,7,3,0,83
3378,1,85,227,6,91,35,0,0,100,-7,5,5,35,4,43,0,2,2,2,80,3,2,0,38
3379,1,74,140,4,69,22,0,0,100,-7,5,5,23,1,30,0,2,2,30,57,5,3,1,57
3380,1,65,202,10,84,28,11,11,87,41,6,4,30,2,33,0,0,0,28,26,3,2,0,38
3381,0,79,210,7,96,24,0,0,92,6,4,4,24,1,21,0,2,2,18,45,4,3,0,58
3382,1,82,200,2,82,33,0,0,97,25,6,4,34,2,56,0,2,2,5,60,3,4,0,73
3383,1,78,319,2,82,53,0,0,98,47,6,4,58,3,24,0,3,3,12,95.7583233292,3,4,0,58
3384,1,77,298,23,154,12,1,1,100,-7,6,5,12,0,33,0,3,3,3,40.7672243459,2,1,0,67
3385,0,59,333,3,94,23,1,0,67,3,4,3,24,2,21,0,1,1,11,126.583507834,5,1,2,43
3386,1,80,342,8,164,22,0,0,100,-7,5,5,22,1,36,0,1,1,40,90,4,2,1,58
3387,1,76,24,8,12,12,0,0,100,-7,5,5,12,7,25,0,0,0,9,104.023841597,2,2,0,50
3388,0,83,161,10,66,15,0,0,100,-7,5,5,15,3,13,0,0,0,37,56,3,2,0,45
3389,1,68,130,7,64,31,3,3,82,16,6,0,34,3,21,0,4,3,14,2,5,3,0,44
3390,1,83,108,14,57,15,0,0,100,-7,5,5,15,0,27,0,2,2,6,54,3,2,0,56
3391,1,89,299,6,123,25,0,0,100,-7,5,5,25,3,16,0,0,0,5,103.385896973,5,1,0,46
3392,0,62,164,9,47,13,0,0,100,-7,5,5,13,3,31,0,1,1,81,87,5,2,4,88
3393,1,70,117,7,68,22,0,0,100,-7,5,5,26,1,23,0,8,8,90,94.6075387678,7,1,4,80
3394,0,68,69,8,42,10,0,0,90,-7,6,6,10,1,40,0,3,2,79,72,3,2,1,100
3395,1,82,222,3,73,38,0,0,100,-7,5,5,39,3,31,0,2,2,8,100,3,2,0,38
3396,1,66,258,7,94,17,2,2,95,19,6,0,19,3,16,0,1,1,32,90.5158056532,5,1,0,55
3397,1,65,165,2,43,25,0,0,100,-7,5,5,26,7,15,0,2,1,35,96,7,3,2,59
3398,1,81,162,13,66,17,0,0,100,-7,5,5,17,0,12,0,1,1,3,50.9126687699,2,1,0,43
3399,1,81,76,11,53,8,0,0,100,-7,5,5,8,1,25,0,1,1,21,64,1,2,0,100
3400,1,72,29,3,20,11,0,0,100,-7,5,5,11,3,18,0,2,1,6,114.920629532,3,1,0,44
3401,0,65,176,3,101,34,0,0,92,14,6,4,36,1,28,0,3,3,87,0,9,3,6,92
3402,0,62,77,3,30,26,0,0,100,-7,5,5,26,2,62,0,8,8,52,85,5,16,2,95
3403,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
3404,0,62,352,9,114,31,0,0,88,0,4,4,33,2,24,0,1,1,50,17,6,1,1,44
3405,0,77,178,9,52,20,0,0,100,-7,5,5,20,1,20,0,5,5,17,53,6,3,0,56
3406,0,65,50,1,19,11,0,0,100,-7,5,5,14,6,43,0,6,6,47,87,4,5,2,100
3407,1,75,138,2,67,12,0,0,100,-7,5,5,13,2,31,0,2,2,33,62,3,3,0,75
3408,1,78,436,3,91,19,1,1,95,60,6,2,20,3,25,0,0,0,28,93,2,2,1,67
3409,0,76,107,30,57,5,0,0,83,14,6,4,6,0,50,0,0,0,30,3.97539563488,1,2,0,100
3410,0,68,178,5,73,31,0,0,97,25,6,4,31,2,35,0,4,4,26,82,5,3,1,67
3411,1,66,95,21,64,18,1,1,100,-7,6,5,18,0,22,0,0,0,75,53,7,2,4,100
3412,1,82,258,22,104,7,0,0,100,-7,5,5,7,0,43,0,0,0,60,63,2,1,0,100
3413,0,64,173,12,78,24,1,0,73,5,4,3,26,0,42,0,2,1,43,99,4,9,1,74
3414,0,61,131,1,44,9,0,0,100,-7,5,5,10,4,40,0,6,6,94,92,5,4,4,100
3415,1,76,282,7,109,25,0,0,100,-7,5,5,25,2,24,0,1,1,29,81,5,4,1,67
3416,0,62,353,2,119,27,1,1,86,2,4,4,29,6,41,0,2,2,37,99,8,7,1,89
3417,1,81,261,11,110,27,0,0,96,53,6,4,27,1,22,0,0,0,23,13,11,2,0,65
3418,0,74,99,8,51,16,0,0,100,-7,5,5,16,1,56,0,0,0,15,38.3035170367,5,3,1,89
3419,0,66,165,2,45,18,0,0,85,2,4,4,20,4,30,0,4,3,13,33.7268241873,6,1,0,58
3420,1,86,166,1,89,14,0,0,100,-7,5,5,16,3,38,0,2,2,3,90.8401778223,4,2,0,75
3421,1,72,281,4,129,27,1,0,93,71,6,3,28,2,14,0,1,1,36,92,10,1,0,92
3422,1,60,125,6,45,39,0,0,95,6,4,4,39,3,18,0,1,1,27,54,7,6,2,42
3423,0,65,194,1,62,21,1,0,96,40,6,3,23,7,26,0,5,5,60,75,4,4,1,62
3424,1,82,193,5,75,21,1,0,95,26,6,3,22,4,23,0,0,0,6,42,2,2,0,40
3425,0,65,64,6,40,14,0,0,100,-7,5,5,14,1,36,0,1,1,95,58.9755484071,3,2,3,86
3426,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
3427,0,74,257,7,93,33,0,0,92,23,6,4,38,2,32,0,2,2,1,78.6756943673,4,1,0,33
3428,0,75,52,3,17,10,0,0,100,-7,5,5,10,6,60,0,4,4,4,71,1,5,0,75
3429,1,73,123,9,68,41,2,2,95,59,6,2,43,1,56,0,1,1,37,115,4,19,1,77
3430,0,60,197,4,70,6,2,2,71,25,6,0,7,1,14,0,1,1,23,82,3,1,1,80
3431,1,60,194,25,78,16,0,0,65,2,4,4,20,0,25,0,1,1,46,15,6,3,1,82
3432,1,67,210,36,91,24,1,0,80,21,6,3,25,0,32,0,2,2,75,7,3,4,2,70
3433,1,70,90,6,65,51,0,0,100,-7,5,5,17,4,16,4,2,1,14,43,10,3,3,42
3434,1,64,303,15,116,18,6,5,65,31,6,0,19,0,52,0,2,2,12,13,3,4,0,70
3435,0,69,193,12,167,36,0,0,100,-7,5,5,8,0,6,-8,0,0,85,31.0957130633,16,5.94726064867,13,71
3436,1,58,237,3,64,27,0,0,85,10,4,4,52,5,15,7,0,0,61,86,11,3,4,67
3437,1,71,-8,7,74,33,0,0,94,47,6,4,0,2,30,7,0,0,21,60,5,3,1,50
3438,0,78,175,6,75,15,0,0,100,-7,5,5,5,2,47,6,0,0,32,78.4763349224,2,1,0,75
3439,0,65,85,1,25,17,0,0,100,-7,5,5,22,8,14,0,5,5,36,60.5682489948,9,1,2,59
3440,1,70,-8,4,65,21,0,0,90,10,4,4,0,2,33,-8,0,0,31,75,5,4,1,82
3441,1,75,301,11,117,14,0,0,93,7,4,4,10,1,20,-8,0,0,15,44.7997178775,5,1,0,75
3442,1,72,98,2,81,18,0,0,84,16,6,4,14,1,16,2,3,3,36,10.3587011041,3,1,1,67
3443,0,57,122,10,106,12,0,0,50,8,4,4,11,2,42,0,4,4,70,88,5,1,2,100
3444,1,64,107,9,54,28,0,0,93,6,4,4,20,1,29,0,2,2,45,27,5,2,3,44
3445,0,74,-8,17,70,34,0,0,97,31,6,4,0,0,47,3,1,1,14,26,5,5,1,71
3446,1,72,228,1,69,15,0,0,100,-7,5,5,16,2,38,0,2,2,63,70,5,2,2,78
3447,1,80,-8,4,61,13,0,0,93,20,6,4,0,4,50,4,4,2,3,49,1,3,0,67
3448,0,78,83,12,66,22,1,0,91,26,6,3,9,0,48,13,0,0,31,85,6,4,0,77
3449,1,57,361,34,164,24,1,1,85,14,6,0,19,0,27,5,1,0,23,30.0797394666,6,1,0,73
3450,0,78,108,4,47,14,0,0,100,-7,5,5,14,2,36,3,1,1,47,46.6261590582,2,1,1,75
3451,1,74,462,5,66,20,0,0,90,38,6,4,27,2,20,4,2,2,41,3.48072890244,4,1,2,83
3452,1,79,196,4,65,10,0,0,100,-7,5,5,67,1,55,10,0,0,31.3564989061,50,1,2,-0.993053985044,100
3453,1,77,264,2,89,34,0,0,94,38,6,4,52,2,14,20,0,0,27,112.081291127,6,2,1,53
3454,0,81,175,44,132,9,0,0,100,-7,5,5,18,0,22,-8,0,0,56,-43.6288202367,2,1,1,57
3455,0,62,219,8,49,26,1,1,93,19,6,0,21,3,22,2,1,1,55,65,7,3,3,56
3456,1,68,126,6,50,18,0,0,94,51,6,4,9,3,44,0,3,3,41,68,4,7,1,79
3457,1,60,236,3,83,41,1,0,86,17,6,3,31,1,30,1,3,3,82,123.700050041,6,2,3,75
3458,1,70,122,1,64,26,1,1,97,3,0,0,12,3,30,9,0,0,20,100,3,2,0,38
3459,1,62,438,5,74,27,1,1,93,2,1,1,57,3,31,0,2,2,10,119,3,2,0,50
3460,1,89,204,1,110,23,0,0,100,-7,5,5,14,1,40,-8,0,0,6,29.1941853174,5,3,0,67
3461,0,60,191,34,93,5,5,2,46,6,3,0,40,0,46,0,4,4,30,44.3597853332,1,1,0,67
3462,0,88,367,4,148,15,0,0,100,-7,5,5,63,1,27,-8,0,0,0,35.1738892715,1,1.21842127578,-1.81609267642,17
3463,1,71,-8,17,45,13,1,0,93,54,6,3,0,0,14,0,2,2,35,71.3704981363,4,2,0,55
3464,1,81,401,2,126,20,0,0,100,-7,5,5,31,2,18,2,1,1,26,80.9633865987,2,1,1,40
3465,0,55,194,26,100,18,0,0,84,1,4,4,11,0,42,23,0,0,84,48,5,3,3,100
3466,1,79,803,3,101,38,0,0,100,-7,5,5,37,2,21,3,2,2,14,73.2524311618,4,2,0,46
3467,0,65,340,2,81,49,0,0,89,5,4,4,56,3,25,0,9,8,6,86,9,5,1,56
3468,0,73,273,2,135,10,2,1,85,19,6,0,13,1,31,4,1,1,5,100,3,1,0,50
3469,1,61,159,10,30,12,1,1,100,-7,6,5,37,2,33,10,0,0,55,66,4,2,0,100
3470,1,77,268,51,51,1,0,0,100,-7,5,5,18,0,0,-8,1,0,8,-50.6147585263,1,-0.17950423085,1.40131055428,100
3471,1,87,428,6,59,14,0,0,100,-7,5,5,45,4,29,3,1,1,3,87.1633647502,3,1.09606034751,0,43
3472,1,81,191,2,117,40,0,0,100,-7,5,5,6,5,7,0,3,3,15,109.503361359,6,1.18602693253,2,26
3473,1,71,151,1,69,33,0,0,100,-7,5,5,8,1,26,1,2,2,53,101,4,7,1,79
3474,1,86,-8,16,45,8,0,0,100,-7,5,5,0,0,25,-8,0,0,4,90.1652764595,2,1,-2.08461404867,60
3475,1,84,337,1,84,36,0,0,100,-7,5,5,44,3,16,0,2,2,3,100,6,2,0,53
3476,1,90,325,53,187,14,0,0,100,-7,5,5,19,0,14,-8,0,0,0,-66.8913069936,1,0.542797265103,0,11
3477,1,63,284,1,92,40,0,0,93,2,4,4,29,1,12,-8,0,0,45,69,7,3,3,59
3478,1,76,330,15,169,25,0,0,100,-7,5,5,19,0,16,15,0,0,35,56,5,1,3,41
3479,1,78,176,13,100,36,2,2,100,-7,6,5,36,0,30,3,1,1,1,54.3957833212,1,2,0,33
3480,1,75,327,0,104,28,0,0,93,10,4,4,46,5,13,0,4,4,3,67.9763938613,9,1,0,50
3481,1,73,185,1,67,10,1,1,92,62,6,4,18,2,67,10,0,0,15,70,1,3,0,80
3482,0,73,318,3,28,7,0,0,100,-7,5,5,13,2,44,23,0,0,17,59.716733935,3,1,-1.86931782317,80
3483,1,84,153,0,62,11,0,0,100,-7,5,5,19,2,33,0,1,1,11,68.1003262938,2,-0.78027500317,1,40
3484,1,81,162,8,82,32,0,0,100,-7,5,5,13,1,47,7,0,0,5,71,1,5,0,46
3485,0,70,180,15,43,18,0,0,89,12,6,4,1,0,28,0,2,2,21,79,2,3,0,56
3486,1,92,233,11,72,6,0,0,100,-7,5,5,13,1,33,-8,0,0,0,87.3456156157,0,1,0,25
3487,0,68,201,7,99,35,0,0,97,42,6,4,35,4,26,8,0,0,48,67,10,3,3,57
3488,0,63,31,8,110,12,0,0,92,8,4,4,1,2,42,7,0,0,84,74,2,2,2,67
3489,0,57,206,4,78,27,0,0,89,4,4,4,37,3,14,1,3,3,27,56,8,2,2,59
